Lfd,Code,Researchers,Language,Date,Start,End,Check,Verb,Sentencetype,Item,Rating,Origin
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,U,PN,49,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,U,PI,69,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,U,AA,105,1,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,C,AA,13,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,C,PN,30,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,C,AI,37,4,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,C,PA,60,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,C,PI,103,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,D,PN,4,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,D,AA,54,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,D,AI,84,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,D,PA,97,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,D,PI,114,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,E,PA,34,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,E,AI,52,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,E,AA,75,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,E,PN,94,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,E,PI,109,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,M,PA,9,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,M,AA,28,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,M,PN,73,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,M,PI,88,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,M,AI,99,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,P,PI,19,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,P,PN,39,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,P,AA,67,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,P,PA,79,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,P,AI,117,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,S,AI,7,3,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,S,PI,45,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,S,PN,58,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,S,AI,90,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,S,PA,119,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,T,PI,22,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,T,AA,43,4,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,T,AI,64,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,T,PN,82,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,T,PA,112,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,U,PA,15,6,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,U,AI,24,5,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,U,PN,49,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,U,PI,69,7,B
Lfd_12,456AE,SG/ASS/AS/DS,E,18.05.2023,12:31:00,12:43:00,ABR/JS,U,AA,105,5,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,C,AA,13,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,C,PN,30,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,C,AI,37,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,C,PA,60,5,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,C,PI,103,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,D,PN,4,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,D,AA,54,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,D,AI,84,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,D,PA,97,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,D,PI,114,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,E,PA,34,5,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,E,AI,52,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,E,AA,75,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,E,PN,94,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,E,PI,109,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,M,PA,9,5,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,M,AA,28,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,M,PN,73,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,M,PI,88,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,M,AI,99,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,P,PI,19,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,P,PN,39,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,P,AA,67,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,P,PA,79,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,P,AI,117,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,S,AI,7,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,S,PI,45,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,S,PN,58,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,S,AI,90,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,S,PA,119,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,T,PI,22,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,T,AA,43,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,T,AI,64,6,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,T,PN,82,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,T,PA,112,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,U,PA,15,5,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,U,AI,24,2,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,U,PN,49,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,U,PI,69,7,B
Lfd_13,892NU,SG/AS,E,18.05.2023,14:11:00,14:28:00,ASS/AS,U,AA,105,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,C,AA,13,1,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,C,PN,30,3,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,C,AI,37,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,C,PA,60,1,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,C,PI,103,1,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,D,PN,4,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,D,AA,54,3,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,D,AI,84,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,D,PA,97,4,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,D,PI,114,6,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,E,PA,34,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,E,AI,52,3,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,E,AA,75,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,E,PN,94,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,E,PI,109,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,M,PA,9,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,M,AA,28,6,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,M,PN,73,4,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,M,PI,88,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,M,AI,99,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,P,PI,19,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,P,PN,39,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,P,AA,67,6,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,P,PA,79,6,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,P,AI,117,6,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,S,AI,7,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,S,PI,45,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,S,PN,58,4,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,S,AI,90,6,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,S,PA,119,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,T,PI,22,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,T,AA,43,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,T,AI,64,3,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,T,PN,82,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,T,PA,112,7,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,U,PA,15,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,U,AI,24,3,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,U,PN,49,5,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,U,PI,69,2,B
Lfd_14,012EI,AS/SG,E,18.05.2023,14:11:00,14:25:00,ASS/AS,U,AA,105,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,C,AA,13,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,C,PN,30,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,C,AI,37,5,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,C,PA,60,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,C,PI,103,5,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,D,PN,4,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,D,AA,54,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,D,AI,84,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,D,PA,97,5,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,D,PI,114,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,E,PA,34,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,E,AI,52,NA,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,E,AA,75,5,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,E,PN,94,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,E,PI,109,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,M,PA,9,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,M,AA,28,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,M,PN,73,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,M,PI,88,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,M,AI,99,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,P,PI,19,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,P,PN,39,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,P,AA,67,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,P,PA,79,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,P,AI,117,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,S,AI,7,5,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,S,PI,45,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,S,PN,58,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,S,AI,90,6,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,S,PA,119,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,T,PI,22,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,T,AA,43,4,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,T,AI,64,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,T,PN,82,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,T,PA,112,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,U,PA,15,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,U,AI,24,NA,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,U,PN,49,5,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,U,PI,69,7,B
Lfd_15,013NO,AS/SG,E,18.05.2023,14:12:00,14:34:00,ASS,U,AA,105,6,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,C,AA,13,5,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,C,PN,30,6,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,C,AI,37,5,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,C,PA,60,1,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,C,PI,103,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,D,PN,4,5,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,D,AA,54,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,D,AI,84,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,D,PA,97,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,D,PI,114,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,E,PA,34,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,E,AI,52,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,E,AA,75,6,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,E,PN,94,6,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,E,PI,109,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,M,PA,9,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,M,AA,28,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,M,PN,73,1,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,M,PI,88,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,M,AI,99,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,P,PI,19,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,P,PN,39,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,P,AA,67,4,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,P,PA,79,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,P,AI,117,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,S,AI,7,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,S,PI,45,6,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,S,PN,58,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,S,AI,90,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,S,PA,119,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,T,PI,22,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,T,AA,43,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,T,AI,64,5,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,T,PN,82,6,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,T,PA,112,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,U,PA,15,4,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,U,AI,24,1,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,U,PN,49,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,U,PI,69,7,B
Lfd_16,354AA,ABR/JS,E,18.05.2023,14:35:00,14:49:00,ABR/JS,U,AA,105,7,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,C,AA,13,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,C,PN,30,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,C,AI,37,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,C,PA,60,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,C,PI,103,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,D,PN,4,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,D,AA,54,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,D,AI,84,7,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,D,PA,97,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,D,PI,114,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,E,PA,34,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,E,AI,52,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,E,AA,75,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,E,PN,94,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,E,PI,109,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,M,PA,9,2,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,M,AA,28,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,M,PN,73,2,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,M,PI,88,7,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,M,AI,99,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,P,PI,19,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,P,PN,39,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,P,AA,67,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,P,PA,79,7,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,P,AI,117,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,S,AI,7,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,S,PI,45,3,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,S,PN,58,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,S,AI,90,7,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,S,PA,119,5,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,T,PI,22,3,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,T,AA,43,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,T,AI,64,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,T,PN,82,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,T,PA,112,4,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,U,PA,15,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,U,AI,24,1,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,U,PN,49,4,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,U,PI,69,6,B
Lfd_17,NS232,ABR/JS,E,18.05.2023,14:36:00,14:49:00,AS,U,AA,105,5,B
Lfd_18,244AG,ABR/JS,E,18.05.2023,14:34:00,14:44:00,SG,C,AA,13,7,B
Lfd_18,244AG,ABR/JS,E,18.05.2023,14:34:00,14:44:00,SG,C,PN,30,2,B
Lfd_18,244AG,ABR/JS,E,18.05.2023,14:34:00,14:44:00,SG,C,AI,37,1,B
Lfd_18,244AG,ABR/JS,E,18.05.2023,14:34:00,14:44:00,SG,C,PA,60,1,B
